ID_Cliente,Nome,Idade,Data_Cadastro,Localizacao,Genero
2744,Fernanda Pereira,20,2024-06-02,Açores,Masculino
2745,Carlos Santos,52,2024-06-19,Madeira,Masculino
2746,Otávio Lima,65,2024-06-19,Coimbra,Masculino
2747,Helena Silva,59,2024-06-27,Braga,Masculino
2748,Rafael Lima,25,2023-11-12,Coimbra,Masculino
2749,Bruno Nascimento,37,2024-08-06,Faro,Feminino
2750,Thiago Costa,77,2024-04-12,Leiria,Masculino
2751,Daniela Pereira,38,2023-03-05,Açores,Masculino
2752,Carlos Almeida,35,2024-12-19,Braga,Feminino
2753,Rafael Nascimento,68,2023-06-05,Madeira,Feminino
2754,Rafael Nascimento,84,2023-12-23,Açores,Feminino
2755,Igor Lima,70,2024-07-02,Madeira,Feminino
2756,Eduardo Silva,44,2024-10-05,Açores,Feminino
2757,Juliana Santos,70,2023-11-24,Setúbal,Feminino
2758,Leonardo Silva,58,2023-08-09,Faro,Masculino
2759,Gabriel Almeida,36,2023-09-16,Açores,Masculino
2760,Juliana Almeida,49,2024-07-27,Lisboa,Masculino
2761,Otávio Costa,80,2023-11-07,Leiria,Feminino
2762,Leonardo Pereira,77,2024-08-08,Setúbal,Masculino
2763,Helena Oliveira,30,2024-02-21,Évora,Masculino
2764,Leonardo Nascimento,67,2023-02-19,Setúbal,Masculino
2765,Vanessa Costa,63,2023-07-14,Madeira,Feminino
2766,Bruno Nascimento,26,2023-12-25,Évora,Masculino
2767,Juliana Lima,39,2024-12-08,Porto,Masculino
2768,Sara Costa,25,2024-11-24,Madeira,Masculino
2769,Rafael Rodrigues,21,2023-09-17,Setúbal,Feminino
2770,Vanessa Nascimento,62,2023-03-24,Évora,Feminino
2771,Leonardo Silva,84,2023-04-30,Porto,Feminino
2772,Patrícia Almeida,83,2024-11-12,Madeira,Masculino
2773,Eduardo Almeida,60,2023-02-12,Leiria,Feminino
2774,Eduardo Oliveira,43,2024-09-15,Açores,Feminino
2775,Igor Almeida,46,2024-11-07,Lisboa,Feminino
2776,Ana Oliveira,42,2023-10-18,Açores,Masculino
2777,Natália Oliveira,72,2023-06-08,Açores,Feminino
2778,Gabriel Silva,26,2024-07-05,Lisboa,Feminino
2779,Patrícia Santos,46,2023-08-28,Coimbra,Feminino
2780,Daniela Santos,76,2024-01-04,Açores,Feminino
2781,Patrícia Costa,89,2023-06-07,Évora,Feminino
2782,Rafael Oliveira,84,2023-01-21,Braga,Masculino
2783,Helena Silva,73,2023-08-13,Braga,Feminino
2784,Rafael Costa,81,2023-11-01,Lisboa,Feminino
2785,Igor Santos,36,2023-05-31,Faro,Masculino
2786,Helena Nascimento,37,2024-09-10,Madeira,Feminino
2787,Natália Almeida,71,2023-05-19,Évora,Feminino
2788,Carlos Pereira,38,2023-03-22,Leiria,Masculino
2789,Katia Silva,73,2023-10-31,Setúbal,Masculino
2790,Natália Nascimento,21,2024-01-13,Évora,Masculino
2791,Juliana Pereira,80,2023-08-04,Setúbal,Masculino
2792,Mariana Almeida,48,2024-03-01,Faro,Masculino
2793,Katia Oliveira,59,2023-04-22,Setúbal,Masculino
2794,Daniela Santos,28,2024-12-11,Coimbra,Feminino
2795,Patrícia Santos,37,2024-10-28,Lisboa,Feminino
2796,Fernanda Silva,35,2024-02-25,Évora,Feminino
2797,Thiago Santos,23,2024-07-03,Braga,Feminino
2798,Daniela Silva,28,2024-11-09,Açores,Masculino
2799,Gabriel Oliveira,68,2023-08-05,Porto,Feminino
2800,Thiago Costa,85,2024-10-07,Açores,Feminino
2801,Eduardo Santos,77,2023-04-09,Braga,Masculino
2802,Rafael Santos,81,2023-04-08,Faro,Feminino
2803,Bruno Almeida,61,2023-02-08,Coimbra,Feminino
2804,Otávio Rodrigues,83,2024-02-10,Braga,Feminino
2805,Natália Pereira,57,2023-02-06,Évora,Masculino
2806,Helena Nascimento,37,2022-12-30,Coimbra,Masculino
2807,Carlos Silva,33,2024-07-21,Porto,Feminino
2808,Eduardo Oliveira,27,2024-03-05,Évora,Feminino
2809,Thiago Pereira,79,2023-10-01,Setúbal,Masculino
2810,Sara Ferreira,56,2022-12-24,Faro,Feminino
2811,Bruno Rodrigues,38,2023-11-15,Faro,Feminino
2812,Carlos Silva,22,2024-04-05,Setúbal,Masculino
2813,Patrícia Nascimento,68,2022-12-24,Évora,Feminino
2814,Eduardo Rodrigues,72,2023-02-14,Évora,Masculino
2815,Ana Oliveira,50,2023-10-21,Porto,Feminino
2816,Katia Oliveira,23,2024-07-29,Faro,Feminino
2817,Igor Pereira,41,2023-10-19,Lisboa,Masculino
2818,Leonardo Rodrigues,65,2024-01-09,Lisboa,Masculino
2819,Patrícia Lima,43,2024-05-17,Coimbra,Feminino
2820,Rafael Costa,85,2023-11-15,Madeira,Masculino
2821,Natália Silva,76,2023-04-24,Madeira,Feminino
2822,Sara Nascimento,23,2024-03-03,Évora,Masculino
2823,Natália Ferreira,26,2023-08-22,Setúbal,Feminino
2824,Vanessa Ferreira,47,2024-02-01,Açores,Masculino
2825,Otávio Costa,56,2023-02-21,Lisboa,Masculino
2826,Thiago Costa,68,2024-03-23,Lisboa,Masculino
2827,Bruno Pereira,75,2024-04-19,Setúbal,Masculino
2828,Natália Silva,27,2024-03-14,Madeira,Feminino
2829,Ana Lima,57,2023-04-15,Lisboa,Feminino
2830,Thiago Pereira,86,2023-02-11,Madeira,Feminino
2831,Daniela Pereira,67,2023-05-25,Évora,Masculino
2832,Sara Pereira,19,2023-01-18,Setúbal,Masculino
2833,Katia Pereira,79,2024-11-28,Porto,Masculino
2834,Igor Oliveira,55,2023-02-01,Braga,Feminino
2835,Fernanda Almeida,44,2024-07-05,Évora,Masculino
2836,Juliana Costa,87,2023-01-11,Madeira,Masculino
2837,Carlos Oliveira,33,2024-12-16,Faro,Masculino
2838,Igor Oliveira,32,2023-09-14,Évora,Masculino
2839,Rafael Lima,77,2023-07-15,Porto,Feminino
2840,Vanessa Costa,28,2023-12-21,Porto,Feminino
2841,Fernanda Almeida,42,2023-06-10,Braga,Masculino
2842,Vanessa Santos,26,2024-07-06,Coimbra,Feminino
2843,Fernanda Lima,86,2024-06-04,Leiria,Feminino
2844,Ana Rodrigues,67,2023-10-04,Porto,Feminino
2845,Gabriel Oliveira,42,2023-03-25,Leiria,Masculino
2846,Helena Nascimento,89,2023-09-08,Setúbal,Feminino
2847,Leonardo Pereira,23,2024-11-12,Leiria,Masculino
2848,Ana Ferreira,63,2024-12-02,Évora,Feminino
2849,Natália Silva,58,2023-09-02,Porto,Masculino
2850,Daniela Ferreira,84,2023-05-25,Porto,Masculino
2851,Patrícia Nascimento,88,2023-06-04,Évora,Masculino
2852,Vanessa Silva,58,2024-04-12,Braga,Feminino
2853,Juliana Silva,31,2024-10-24,Braga,Masculino
2854,Igor Almeida,37,2024-03-07,Évora,Feminino
2855,Carlos Lima,64,2024-10-04,Leiria,Feminino
2856,Juliana Almeida,20,2024-11-23,Braga,Feminino
2857,Fernanda Santos,35,2023-07-01,Açores,Masculino
2858,Leonardo Santos,30,2024-03-24,Évora,Feminino
2859,Daniela Oliveira,45,2023-05-03,Porto,Masculino
2860,Bruno Costa,57,2023-06-05,Madeira,Masculino
2861,Sara Ferreira,87,2024-02-19,Madeira,Feminino
2862,Daniela Almeida,23,2024-02-04,Setúbal,Masculino
2863,Katia Costa,24,2024-08-01,Porto,Masculino
2864,Thiago Silva,31,2023-08-19,Lisboa,Feminino
2865,Leonardo Almeida,87,2024-09-01,Braga,Masculino
2866,Thiago Lima,49,2024-09-27,Évora,Masculino
2867,Fernanda Ferreira,31,2023-03-15,Lisboa,Feminino
2868,Gabriel Oliveira,39,2023-01-21,Madeira,Masculino
2869,Natália Silva,84,2024-03-15,Açores,Masculino
2870,Patrícia Lima,48,2024-10-20,Setúbal,Masculino
2871,Vanessa Almeida,42,2023-06-28,Braga,Feminino
2872,Eduardo Almeida,70,2023-05-07,Braga,Feminino
2873,Helena Ferreira,33,2022-12-27,Setúbal,Feminino
2874,Vanessa Nascimento,18,2024-08-24,Setúbal,Masculino
2875,Igor Oliveira,41,2023-03-04,Açores,Masculino
2876,Helena Oliveira,23,2024-04-27,Faro,Masculino
2877,Carlos Almeida,35,2024-05-10,Braga,Masculino
2878,Thiago Silva,44,2024-08-28,Lisboa,Feminino
2879,Daniela Rodrigues,44,2023-09-19,Coimbra,Masculino
2880,Daniela Rodrigues,59,2023-10-26,Setúbal,Feminino
2881,Otávio Pereira,36,2024-05-22,Setúbal,Feminino
2882,Gabriel Pereira,80,2023-08-07,Braga,Feminino
2883,Bruno Costa,18,2023-10-03,Leiria,Masculino
2884,Bruno Silva,76,2023-07-02,Braga,Masculino
2885,Natália Santos,54,2024-07-28,Braga,Feminino
2886,Fernanda Almeida,19,2023-08-23,Madeira,Masculino
2887,Thiago Nascimento,62,2024-02-13,Faro,Feminino
2888,Gabriel Costa,79,2023-11-16,Braga,Masculino
2889,Patrícia Pereira,74,2024-08-05,Lisboa,Masculino
2890,Patrícia Almeida,46,2023-06-04,Madeira,Masculino
2891,Daniela Costa,65,2023-07-04,Braga,Masculino
2892,Igor Lima,57,2023-11-02,Lisboa,Masculino
2893,Thiago Santos,48,2024-03-05,Braga,Masculino
2894,Sara Ferreira,85,2024-06-15,Leiria,Masculino
2895,Eduardo Silva,59,2023-01-13,Madeira,Feminino
2896,Thiago Rodrigues,18,2023-08-15,Faro,Masculino
2897,Daniela Costa,72,2024-04-06,Braga,Masculino
2898,Mariana Ferreira,90,2023-05-22,Évora,Masculino
2899,Mariana Nascimento,43,2024-04-13,Évora,Masculino
2900,Katia Rodrigues,78,2024-04-17,Madeira,Feminino
2901,Patrícia Pereira,73,2023-05-24,Lisboa,Masculino
2902,Daniela Ferreira,35,2024-04-27,Setúbal,Masculino
2903,Gabriel Nascimento,70,2023-06-21,Porto,Masculino
2904,Sara Nascimento,35,2024-05-07,Faro,Masculino
2905,Leonardo Santos,22,2024-04-01,Lisboa,Feminino
2906,Daniela Costa,75,2024-05-19,Porto,Feminino
2907,Helena Ferreira,33,2024-09-15,Braga,Masculino
2908,Bruno Nascimento,53,2023-06-14,Coimbra,Masculino
2909,Patrícia Pereira,70,2024-01-16,Porto,Masculino
2910,Rafael Ferreira,47,2023-05-10,Braga,Masculino
2911,Natália Rodrigues,63,2023-09-13,Madeira,Masculino
2912,Ana Santos,20,2023-02-05,Braga,Masculino
2913,Fernanda Oliveira,47,2024-11-03,Coimbra,Masculino
2914,Gabriel Pereira,34,2024-02-21,Leiria,Masculino
2915,Otávio Pereira,35,2024-11-17,Porto,Masculino
2916,Leonardo Costa,73,2024-07-15,Porto,Masculino
2917,Patrícia Almeida,18,2024-06-27,Évora,Masculino
2918,Sara Oliveira,71,2024-08-30,Porto,Masculino
2919,Gabriel Santos,37,2023-10-21,Porto,Feminino
2920,Helena Oliveira,52,2022-12-20,Madeira,Feminino
2921,Otávio Oliveira,86,2023-02-12,Açores,Masculino
2922,Otávio Almeida,40,2023-04-04,Leiria,Feminino
2923,Katia Costa,45,2024-11-29,Faro,Feminino
2924,Juliana Almeida,86,2023-08-31,Porto,Masculino
2925,Eduardo Silva,47,2023-01-02,Madeira,Masculino
2926,Sara Nascimento,68,2023-02-23,Açores,Masculino
2927,Bruno Lima,41,2023-06-17,Faro,Masculino
2928,Helena Silva,83,2023-04-08,Madeira,Masculino
2929,Helena Lima,88,2024-09-25,Évora,Masculino
2930,Igor Costa,60,2023-06-06,Coimbra,Masculino
2931,Bruno Almeida,80,2024-05-23,Coimbra,Masculino
2932,Carlos Lima,36,2023-03-21,Leiria,Masculino
2933,Natália Lima,28,2024-01-25,Leiria,Masculino
2934,Igor Rodrigues,21,2024-11-16,Lisboa,Masculino
2935,Ana Silva,28,2024-01-24,Coimbra,Masculino
2936,Carlos Pereira,79,2024-09-10,Leiria,Feminino
2937,Bruno Ferreira,21,2024-07-19,Évora,Feminino
2938,Mariana Santos,82,2023-02-27,Braga,Feminino
2939,Igor Oliveira,28,2023-06-10,Coimbra,Feminino
2940,Juliana Nascimento,84,2024-10-02,Coimbra,Masculino
2941,Juliana Lima,23,2024-02-02,Setúbal,Feminino
2942,Bruno Lima,73,2023-08-29,Lisboa,Masculino
2943,Vanessa Silva,18,2023-02-11,Braga,Masculino
2944,Mariana Rodrigues,61,2024-09-20,Évora,Feminino
2945,Rafael Oliveira,69,2023-11-29,Açores,Masculino
2946,Helena Almeida,37,2024-03-19,Madeira,Masculino
2947,Katia Rodrigues,24,2023-12-11,Braga,Masculino
2948,Thiago Almeida,23,2023-06-03,Lisboa,Feminino
2949,Bruno Almeida,44,2024-04-17,Setúbal,Feminino
2950,Vanessa Rodrigues,20,2023-03-21,Madeira,Masculino
2951,Eduardo Santos,25,2024-03-20,Lisboa,Masculino
2952,Mariana Costa,85,2024-08-14,Madeira,Masculino
2953,Igor Costa,40,2023-06-08,Leiria,Feminino
2954,Helena Lima,42,2023-11-28,Faro,Masculino
2955,Mariana Costa,49,2024-07-14,Porto,Masculino
2956,Mariana Ferreira,55,2024-06-28,Madeira,Feminino
2957,Natália Costa,38,2024-11-28,Faro,Feminino
2958,Eduardo Rodrigues,85,2023-10-05,Faro,Masculino
2959,Juliana Costa,28,2023-09-03,Lisboa,Feminino
2960,Juliana Almeida,38,2023-12-22,Évora,Feminino
2961,Bruno Oliveira,69,2024-04-29,Évora,Feminino
2962,Sara Oliveira,55,2024-06-06,Lisboa,Masculino
2963,Patrícia Almeida,57,2023-10-25,Braga,Feminino
2964,Rafael Ferreira,85,2023-07-21,Lisboa,Masculino
2965,Daniela Rodrigues,48,2023-05-30,Madeira,Masculino
2966,Igor Rodrigues,35,2023-08-31,Açores,Masculino
2967,Katia Silva,55,2023-01-16,Lisboa,Feminino
2968,Helena Pereira,45,2024-05-20,Évora,Masculino
2969,Rafael Costa,58,2022-12-25,Porto,Feminino
2970,Helena Oliveira,31,2024-09-18,Porto,Feminino
2971,Rafael Nascimento,33,2023-06-11,Lisboa,Masculino
2972,Helena Ferreira,29,2023-03-14,Faro,Feminino
2973,Gabriel Oliveira,69,2023-03-01,Évora,Masculino
2974,Bruno Almeida,22,2024-10-02,Porto,Feminino
2975,Katia Almeida,30,2023-09-04,Madeira,Feminino
2976,Sara Lima,19,2024-12-09,Coimbra,Masculino
2977,Ana Silva,31,2024-01-12,Setúbal,Masculino
2978,Sara Oliveira,85,2024-12-06,Faro,Feminino
2979,Katia Nascimento,81,2024-03-24,Braga,Masculino
2980,Natália Silva,45,2023-11-14,Évora,Feminino
2981,Eduardo Silva,27,2024-02-05,Açores,Masculino
2982,Daniela Lima,54,2024-08-30,Madeira,Feminino
2983,Helena Pereira,68,2023-06-26,Leiria,Feminino
2984,Ana Ferreira,35,2023-10-29,Faro,Masculino
2985,Fernanda Pereira,82,2024-07-21,Porto,Masculino
2986,Otávio Costa,60,2024-01-09,Setúbal,Masculino
2987,Carlos Costa,22,2023-01-07,Braga,Masculino
2988,Rafael Lima,70,2024-11-06,Évora,Masculino
2989,Katia Pereira,81,2023-11-11,Setúbal,Feminino
2990,Bruno Lima,30,2024-08-22,Coimbra,Feminino
2991,Ana Silva,42,2024-10-24,Madeira,Masculino
2992,Leonardo Almeida,68,2023-04-07,Porto,Masculino
2993,Mariana Oliveira,76,2024-10-06,Évora,Masculino
2994,Daniela Oliveira,45,2024-04-03,Évora,Feminino
2995,Bruno Almeida,83,2023-06-05,Coimbra,Feminino
2996,Thiago Santos,80,2023-03-19,Leiria,Feminino
2997,Sara Oliveira,44,2023-07-01,Braga,Feminino
2998,Bruno Santos,48,2024-02-12,Madeira,Masculino
2999,Rafael Nascimento,42,2024-01-04,Braga,Masculino
3000,Patrícia Lima,85,2024-08-02,Setúbal,Masculino
